

n=20;

m=16;

61	53	29	65	55	70	77	73	29	49	42	8	43	15	65	41	27	31	17	32
38	6	24	11	69	45	7	76	19	58	26	12	41	52	30	6	61	4	12	14
26	52	65	73	36	67	45	41	73	20	45	10	5	39	46	38	58	17	24	34
38	25	65	14	77	69	49	10	15	36	29	74	69	35	5	34	29	57	63	3
21	47	73	76	29	21	22	11	16	21	48	17	8	22	63	17	45	46	36	18
74	26	17	29	33	78	23	65	10	13	77	61	77	76	26	5	7	10	36	57
25	57	37	17	75	55	41	34	78	20	40	79	61	7	32	9	22	58	69	25
78	13	15	8	60	43	7	5	26	68	2	5	7	30	6	77	50	57	2	73
67	19	29	39	80	58	66	8	45	25	32	75	33	30	77	29	74	20	47	53
26	21	22	42	73	38	74	38	47	1	16	60	5	36	14	54	77	11	28	23
54	67	71	59	66	42	25	51	36	10	37	48	57	20	48	8	50	25	2	55
23	30	40	20	43	37	6	76	52	21	52	7	20	74	77	57	18	75	11	57
17	35	49	37	65	41	45	32	6	9	38	5	60	14	73	13	60	28	77	12
1	29	51	5	24	35	75	3	68	59	77	43	60	67	21	11	1	11	61	61
20	20	9	64	24	28	13	39	56	57	38	41	17	61	43	46	33	12	21	41
21	47	73	76	29	21	22	11	16	21	48	17	8	22	63	17	45	46	36	18
