n = 50; m = 22

46	52	79	45	97	10	44	24	85	75	66	49	95	61	19	47	84	13	11	19	98	2	85	44	7	73	19	69	12	73	85	23	53	16	88	8	26	42	58	63	7	2	44	38	24	76	85	61	32	90
61	87	51	25	73	93	28	90	94	59	64	2	16	35	53	40	81	26	85	4	4	10	63	96	55	71	66	94	7	15	11	99	37	50	56	69	22	56	67	63	96	74	4	42	40	30	93	36	25	87
3	1	58	85	33	71	58	56	64	43	48	69	96	35	82	53	64	11	61	36	53	87	88	10	32	38	25	24	90	7	11	49	2	76	17	32	39	9	83	69	67	28	88	23	91	71	3	26	41	96
51	24	21	57	69	51	50	51	21	19	63	91	11	6	31	63	36	39	57	47	56	65	59	4	10	12	62	43	49	54	87	29	2	18	75	39	77	69	15	78	68	37	22	41	92	67	24	87	91	31
37	16	42	47	94	14	94	34	72	36	88	51	41	71	94	99	11	97	44	77	69	91	38	25	87	7	66	54	86	49	3	48	44	93	37	82	31	59	78	33	36	3	58	10	98	6	44	62	24	94
79	93	68	75	37	44	34	39	76	62	74	28	78	43	98	83	91	27	6	82	60	44	43	76	99	66	11	35	52	8	40	62	25	24	30	1	73	27	16	91	33	11	99	2	60	90	36	62	15	3
83	87	38	38	86	67	23	19	97	78	66	67	7	23	67	8	77	71	85	29	49	3	94	76	95	48	4	37	82	57	61	6	97	5	27	95	4	92	46	52	8	11	7	54	72	57	85	22	87	65
22	29	99	25	98	55	80	82	33	68	47	74	26	61	95	55	11	42	72	14	8	98	90	36	75	69	26	24	55	98	86	30	92	94	66	47	63	41	41	47	89	28	39	80	47	57	74	38	59	5
27	92	75	94	18	41	37	58	56	20	2	39	91	81	33	14	88	22	36	65	79	23	66	5	15	51	2	81	12	40	59	32	16	87	78	41	43	94	1	93	22	93	62	53	30	34	27	30	54	77
24	47	39	66	41	46	24	23	68	50	93	22	64	81	94	97	54	82	11	91	23	32	26	22	12	23	34	87	59	2	38	84	62	10	11	93	57	81	10	40	62	49	90	34	11	81	51	21	39	27
18	77	73	91	96	10	58	70	42	21	11	88	91	78	70	53	51	96	27	47	30	37	63	61	73	80	5	82	49	11	79	78	57	47	91	92	94	33	52	12	37	47	39	4	50	90	58	46	14	84
97	49	33	48	68	36	66	6	54	16	7	35	64	18	8	61	41	65	71	34	35	92	70	65	76	71	81	32	27	95	49	51	65	17	91	23	17	19	28	70	67	40	81	54	52	38	6	8	31	98
14	17	31	37	85	84	7	54	40	95	97	44	4	46	10	63	76	23	95	73	78	46	40	34	92	42	56	4	63	93	72	63	62	30	91	96	53	19	40	14	16	66	54	54	64	86	31	99	10	2
74	29	77	14	30	14	48	1	4	71	54	30	42	43	33	32	12	68	8	82	27	59	20	60	76	44	29	68	24	46	94	79	68	49	85	87	17	99	76	81	52	24	57	8	36	67	57	66	5	69
75	43	70	11	64	88	94	9	29	58	90	78	63	34	71	49	69	97	10	43	22	16	31	22	62	14	11	46	85	59	73	22	70	52	70	45	45	37	2	90	2	40	70	93	44	71	83	13	3	99
27	98	62	17	35	71	94	58	77	29	61	41	47	2	16	41	59	27	18	33	1	99	3	15	45	82	20	11	90	65	73	71	26	97	50	43	7	78	27	50	70	65	96	27	66	18	96	66	82	23
69	28	95	38	89	19	6	52	70	4	81	1	36	30	13	90	30	66	28	36	38	48	97	56	92	93	81	24	38	39	33	7	75	43	92	44	35	2	96	28	13	67	61	71	20	54	53	75	58	74
65	21	60	72	4	85	47	80	71	26	73	36	38	13	66	82	2	76	29	90	36	32	84	78	94	45	14	72	3	18	58	87	30	73	71	5	77	60	6	61	23	29	2	67	69	38	37	80	51	34
89	41	16	7	84	53	56	71	40	17	33	3	51	76	2	63	84	55	3	82	46	58	24	57	59	86	39	55	69	36	98	82	44	70	67	74	61	38	87	35	37	98	26	49	12	52	49	92	43	75
83	3	99	87	60	92	75	53	30	59	95	85	63	21	78	72	87	52	39	93	22	82	21	65	81	59	73	74	33	53	47	69	11	31	69	67	3	21	29	28	45	2	53	36	5	79	76	32	87	4
24	47	39	66	41	46	24	23	68	50	93	22	64	81	94	97	54	82	11	91	23	32	26	22	12	23	34	87	59	2	38	84	62	10	11	93	57	81	10	40	62	49	90	34	11	81	51	21	39	27
18	77	73	91	96	10	58	70	42	21	11	88	91	78	70	53	51	96	27	47	30	37	63	61	73	80	5	82	49	11	79	78	57	47	91	92	94	33	52	12	37	47	39	4	50	90	58	46	14	84
