n = 50; m = 22

44	57	69	69	48	9	13	59	47	48	38	53	13	58	37	34	25	37	27	72	61	69	24	11	15	79	58	57	65	66	44	56	55	65	42	52	61	62	80	21	39	5	60	74	76	23	25	78	9	77
40	44	58	79	57	47	5	53	29	48	24	43	19	29	45	27	79	45	13	46	57	60	69	65	16	21	48	61	69	53	67	10	21	57	71	44	3	54	21	41	52	55	33	43	29	21	77	27	67	47
20	20	47	33	45	51	74	17	73	8	38	71	33	45	28	28	33	60	2	33	65	36	57	48	70	21	65	3	50	59	71	26	5	49	42	7	5	49	13	50	21	26	57	73	77	25	60	8	77	38
66	41	57	59	75	23	77	73	29	42	79	40	76	1	59	80	4	7	60	13	17	27	54	45	78	42	4	45	5	1	64	51	7	56	17	60	24	57	41	3	12	59	53	71	26	15	2	21	10	32
22	14	58	65	11	53	46	15	9	64	77	17	64	69	69	73	18	9	79	73	41	7	17	53	57	31	21	37	63	50	61	27	37	2	43	44	73	57	46	77	69	19	35	78	32	8	37	15	64	72
56	57	20	29	47	69	80	24	57	57	69	29	28	17	21	10	67	31	38	78	52	73	68	9	40	73	69	33	34	80	58	61	10	21	40	24	65	13	67	23	45	6	73	14	3	33	35	29	41	8
43	15	13	73	33	69	15	57	49	71	5	69	33	25	5	10	6	41	37	24	18	64	7	54	60	37	55	49	64	74	7	11	50	27	77	33	53	2	2	56	52	35	44	26	10	3	78	73	19	21
20	12	21	64	73	51	78	31	39	73	20	47	59	46	29	22	66	55	26	44	64	62	73	41	9	43	57	45	5	17	16	5	45	75	49	10	28	72	79	49	80	45	57	65	60	79	26	79	39	40
27	61	25	45	35	71	12	46	13	66	42	65	74	68	1	5	56	56	33	67	13	1	17	20	5	38	45	48	74	8	69	54	34	43	68	62	53	13	55	15	8	37	63	34	78	51	53	76	4	5
12	11	14	78	23	12	54	68	1	53	5	8	80	8	51	34	63	70	26	37	25	5	30	13	21	57	13	49	43	9	60	27	37	29	64	76	5	35	62	47	69	44	75	1	77	32	6	39	33	41
59	30	5	29	31	50	30	32	20	17	35	53	46	68	54	29	32	60	17	41	26	33	14	16	61	44	42	19	7	17	6	14	13	80	53	12	19	39	29	22	30	39	40	53	21	49	20	17	63	50
69	56	19	5	44	73	24	58	52	37	7	61	33	2	2	28	61	57	34	3	4	21	8	51	61	43	5	42	41	66	27	36	4	34	50	12	68	49	41	71	2	22	32	29	61	47	58	59	25	29
65	54	13	44	9	27	17	20	37	69	38	72	49	59	13	10	60	29	51	79	51	66	17	25	68	50	4	39	25	21	33	2	25	1	2	39	31	71	53	61	76	68	64	35	22	27	31	12	63	30
10	51	63	42	77	50	1	47	54	1	2	77	5	34	29	66	7	40	27	9	45	5	50	16	7	29	28	69	37	53	10	72	23	4	3	57	53	25	45	71	51	37	57	45	40	41	27	38	45	48
68	1	47	64	65	3	46	11	22	24	77	1	25	23	14	54	57	77	30	20	43	77	28	28	41	70	41	37	5	35	5	69	3	50	53	33	78	25	57	80	14	30	53	29	1	16	17	42	9	22
52	50	66	6	40	57	47	43	60	47	50	36	15	10	26	29	52	30	13	58	16	45	74	41	55	29	50	31	60	61	68	37	25	14	46	20	53	2	25	29	31	36	79	1	73	40	20	54	16	35
6	36	38	27	48	29	17	27	69	6	73	8	64	33	5	62	64	61	61	71	47	70	51	57	62	72	45	15	39	49	52	61	79	5	36	36	73	59	78	36	73	12	77	50	24	13	2	34	42	9
45	73	6	57	61	58	37	18	31	65	41	73	13	47	63	34	56	73	41	66	57	61	36	51	12	63	3	46	25	58	38	25	53	2	14	67	17	55	26	65	26	72	9	42	64	20	12	54	80	8
61	35	13	31	56	79	60	24	29	59	75	75	29	75	79	37	67	61	52	37	58	71	56	59	16	64	79	7	1	32	48	66	23	5	66	44	67	72	62	75	2	69	25	69	5	68	70	64	61	37
61	41	27	24	46	66	14	38	64	71	70	45	5	52	15	42	69	8	21	65	21	60	2	8	77	39	65	68	23	49	79	49	62	31	45	40	77	45	41	63	67	33	58	24	49	55	34	22	41	74
30	44	60	19	45	66	74	34	53	77	19	38	21	43	43	57	3	46	42	71	12	11	14	57	23	39	12	9	13	71	26	15	72	73	23	64	36	49	64	25	23	32	15	49	45	80	55	27	5	30
59	30	5	29	31	50	30	32	20	17	35	53	46	68	54	29	32	60	17	41	26	33	14	16	61	44	42	19	7	17	6	14	13	80	53	12	19	39	29	22	30	39	40	53	21	49	20	17	63	50

