n = 50; m = 22

61	53	29	65	55	70	77	73	29	49	42	8	43	15	65	41	27	31	17	32	60	44	57	42	28	4	25	45	20	53	53	50	19	21	58	72	9	63	17	56	2	31	15	56	10	43	25	62	1	76
38	6	24	11	69	45	7	76	19	58	26	12	41	52	30	6	61	4	12	14	47	69	65	69	69	69	12	67	56	77	50	65	76	61	5	75	9	53	51	17	1	7	12	73	3	23	30	48	25	9
26	52	65	73	36	67	45	41	73	20	45	10	5	39	46	38	58	17	24	34	79	37	44	9	71	65	5	61	24	77	77	57	33	27	61	52	57	30	11	41	7	72	9	64	57	37	70	69	52	71
38	25	65	14	77	69	49	10	15	36	29	74	69	35	5	34	29	57	63	3	52	76	11	69	68	52	61	27	41	45	66	73	4	33	59	45	53	31	66	14	4	25	55	40	23	10	38	16	26	36
21	47	73	76	29	21	22	11	16	21	48	17	8	22	63	17	45	46	36	18	61	20	9	6	5	60	54	32	65	51	61	77	17	20	54	53	13	9	66	59	18	19	7	78	40	53	9	40	50	51
74	26	17	29	33	78	23	65	10	13	77	61	77	76	26	5	7	10	36	57	44	65	37	25	23	9	29	3	68	36	48	11	52	65	11	41	21	66	7	2	33	35	39	45	9	33	20	9	60	45
25	57	37	17	75	55	41	34	78	20	40	79	61	7	32	9	22	58	69	25	23	12	45	28	21	5	13	57	13	33	71	34	28	66	52	73	57	12	45	2	45	21	6	65	4	29	36	4	59	38
78	13	15	8	60	43	7	5	26	68	2	5	7	30	6	77	50	57	2	73	66	19	13	63	20	40	4	14	35	13	73	40	34	20	3	35	54	50	6	49	70	77	45	25	2	37	35	50	73	40
67	19	29	39	80	58	66	8	45	25	32	75	33	30	77	29	74	20	47	53	23	37	9	79	39	63	39	69	61	79	75	23	56	1	6	43	45	49	27	3	27	12	77	65	73	29	49	23	73	10
26	21	22	42	73	38	74	38	47	1	16	60	5	36	14	54	77	11	28	23	11	55	21	58	79	28	51	35	42	79	59	76	46	79	71	68	75	54	65	65	71	39	80	25	56	56	30	61	69	69
54	67	71	59	66	42	25	51	36	10	37	48	57	20	48	8	50	25	2	55	33	72	17	76	76	17	75	36	33	37	1	37	69	9	31	9	1	67	27	12	65	72	38	41	16	77	19	63	46	79
23	30	40	20	43	37	6	76	52	21	52	7	20	74	77	57	18	75	11	57	69	60	69	25	52	26	57	40	35	10	78	62	65	17	43	45	14	68	23	57	38	48	36	17	12	74	33	60	5	46
17	35	49	37	65	41	45	32	6	9	38	5	60	14	73	13	60	28	77	12	56	39	33	72	22	25	71	9	49	77	9	3	9	80	7	72	3	75	69	57	13	39	30	36	76	68	61	63	36	17
1	29	51	5	24	35	75	3	68	59	77	43	60	67	21	11	1	11	61	61	71	74	67	27	41	47	9	60	66	54	33	13	59	60	71	73	41	64	74	76	25	17	36	77	4	67	37	17	8	38
20	20	9	64	24	28	13	39	56	57	38	41	17	61	43	46	33	12	21	41	33	43	65	29	4	65	13	17	61	73	74	12	20	68	69	33	70	52	20	12	7	10	49	55	65	46	5	74	3	29
78	29	45	50	29	11	28	62	22	46	57	77	65	19	52	57	10	41	43	45	44	61	32	5	45	6	45	63	21	23	27	53	14	64	13	1	79	73	42	53	79	5	41	35	1	62	72	27	32	66
75	4	43	42	44	78	78	17	55	10	4	73	33	56	30	71	21	25	46	40	45	67	47	69	57	50	28	4	17	57	61	41	45	66	14	20	45	58	18	72	11	70	41	56	17	67	62	23	65	36
52	18	31	49	51	5	77	43	4	9	48	17	1	38	8	8	47	42	60	22	1	17	30	52	49	15	65	18	41	9	22	36	66	45	44	3	62	65	30	75	77	60	30	2	54	41	28	1	28	69
5	32	51	45	27	45	20	35	49	29	77	5	65	53	34	21	37	22	79	34	27	17	69	45	1	71	3	60	21	30	41	29	46	17	24	10	60	34	13	41	55	7	74	17	39	64	25	34	3	73
71	77	50	71	8	45	33	51	17	10	22	33	50	73	71	70	41	36	41	20	25	33	38	71	34	3	37	78	29	32	24	46	44	38	29	24	5	24	50	21	34	76	13	23	65	3	10	76	58	79
62	62	37	53	42	25	29	37	23	30	62	14	69	8	73	61	75	54	6	8	29	21	9	21	13	5	33	13	62	66	47	46	53	9	61	39	65	13	59	52	31	18	3	35	68	57	72	78	1	30
54	67	71	59	66	42	25	51	36	10	37	48	57	20	48	8	50	25	2	55	33	72	17	76	76	17	75	36	33	37	1	37	69	9	31	9	1	67	27	12	65	72	38	41	16	77	19	63	46	79

