n = 50; m = 22

31	2	57	44	9	35	41	14	9	28	26	47	34	18	11	29	55	18	15	56	33	58	39	6	24	16	26	30	58	11	58	31	10	23	18	25	54	64	65	53	20	65	64	64	25	61	9	25	37	31
19	60	45	41	56	55	37	45	18	29	31	51	38	37	49	36	54	15	5	2	56	38	2	10	34	39	46	50	51	42	47	5	60	26	39	24	22	64	35	6	61	65	59	19	66	5	18	15	24	49
61	56	58	30	22	20	51	65	24	50	10	33	13	13	43	21	22	53	45	51	51	47	63	62	35	17	57	62	20	48	29	52	38	27	41	17	57	45	39	20	15	4	51	43	52	14	33	24	48	25
16	21	22	4	45	48	39	3	45	32	8	55	58	42	41	2	18	32	4	31	36	17	4	36	44	22	12	4	6	6	22	8	34	29	57	17	61	8	55	19	30	60	54	8	2	58	58	52	16	33
62	31	43	12	45	23	2	28	11	37	3	18	52	9	20	13	29	65	45	62	62	25	6	16	43	24	20	12	21	64	60	28	58	44	42	49	16	4	43	13	28	27	47	59	39	45	30	11	15	1
61	56	58	30	22	20	51	65	24	50	10	33	13	13	43	21	22	53	45	51	51	47	63	62	35	17	57	62	20	48	29	52	38	27	41	17	57	45	39	20	15	4	51	43	52	14	33	24	48	25
54	51	14	56	31	33	47	14	4	41	17	52	50	7	49	34	28	38	51	37	7	54	26	11	15	27	15	7	64	57	49	22	11	43	35	24	14	25	62	23	37	27	20	49	16	33	63	4	39	39
16	18	41	31	10	2	24	14	49	39	12	49	51	62	25	55	60	35	4	42	46	54	48	31	63	62	61	12	38	31	61	18	52	60	23	8	4	32	29	32	47	37	58	23	16	8	12	39	43	1
39	33	64	33	6	2	25	38	29	4	36	13	12	35	6	10	35	26	30	58	61	19	9	44	58	6	24	21	18	10	6	22	22	29	33	14	33	43	47	2	39	29	54	43	64	44	12	4	44	12
6	31	38	12	57	12	6	62	14	3	60	26	29	16	63	17	43	1	29	26	62	65	17	29	7	27	46	12	60	16	20	54	8	62	39	4	44	54	17	13	49	41	51	28	2	33	60	20	27	58
47	62	11	6	21	60	82	2	31	27	81	34	7	6	53	19	28	63	29	34	96	39	19	45	64	72	26	59	51	74	3	11	96	50	23	43	36	52	9	44	32	2	78	83	69	47	17	35	45	30
39	33	64	33	6	2	25	38	29	4	36	13	12	35	6	10	35	26	30	58	61	19	9	44	58	6	24	21	18	10	6	22	22	29	33	14	33	43	47	2	39	29	54	43	64	44	12	4	44	12
34	40	22	6	50	64	48	74	67	22	26	13	24	54	22	9	28	48	83	85	79	78	40	15	95	75	73	41	52	71	84	73	25	41	74	15	58	55	47	12	36	48	96	47	64	5	24	78	59	4
24	85	19	94	59	65	42	8	10	15	96	63	30	20	31	94	35	84	83	53	57	25	71	22	31	35	40	76	14	48	42	11	92	68	55	88	52	36	62	42	51	68	10	38	29	56	23	71	45	98
20	61	69	28	69	35	17	59	16	54	6	18	2	4	80	45	2	18	83	21	41	51	85	56	88	40	20	16	22	98	56	69	90	9	81	65	38	75	60	81	59	94	3	19	15	29	94	48	39	3
65	39	68	40	82	31	29	17	69	44	19	29	60	27	93	35	17	1	99	96	1	62	84	42	60	42	66	1	1	31	41	62	83	74	38	56	57	54	45	39	85	40	21	84	17	24	65	98	90	46
47	62	11	6	21	60	82	2	31	27	81	34	7	6	53	19	28	63	29	34	96	39	19	45	64	72	26	59	51	74	3	11	96	50	23	43	36	52	9	44	32	2	78	83	69	47	17	35	45	30
24	1	57	86	35	9	55	8	93	11	39	10	84	80	59	37	80	69	13	19	25	92	45	14	73	85	75	96	33	17	76	96	4	16	9	66	46	64	3	93	74	29	68	38	86	90	50	11	64	4
51	57	82	47	82	14	79	57	88	79	22	72	58	78	18	48	72	38	71	82	61	73	50	56	95	16	6	7	86	21	27	44	64	32	46	37	39	96	44	70	41	56	44	27	41	66	87	42	7	54
8	54	15	47	73	33	73	35	45	75	83	12	59	95	96	75	62	44	43	30	47	36	65	85	1	71	13	54	2	82	16	15	14	49	68	28	87	85	90	17	54	59	25	23	60	60	68	70	80	4
59	85	73	87	87	89	48	57	59	73	66	95	61	13	79	88	19	18	21	33	11	8	8	83	13	89	63	64	53	28	17	2	77	61	73	69	23	56	78	65	85	99	52	78	8	58	51	43	52	41
47	62	11	6	21	60	82	2	31	27	81	34	7	6	53	19	28	63	29	34	96	39	19	45	64	72	26	59	51	74	3	11	96	50	23	43	36	52	9	44	32	2	78	83	69	47	17	35	45	30

