n = 50; m = 22

55	3	61	77	37	67	11	21	32	77	74	56	67	39	17	38	61	34	65	60	38	45	53	21	7	21	50	73	61	74	49	74	8	49	49	41	39	9	72	36	52	6	61	53	37	49	5	19	6	70
65	71	79	70	4	14	9	5	18	20	66	70	13	77	6	31	43	78	58	57	9	21	79	68	75	45	9	10	50	52	65	16	74	54	2	33	62	49	13	33	21	66	68	53	26	3	3	11	74	49
65	50	48	77	66	62	77	64	16	16	41	35	74	25	57	58	66	53	4	54	57	34	21	9	65	44	77	50	33	79	25	22	6	15	21	13	75	61	14	57	33	2	5	12	24	15	37	9	25	62
75	37	27	3	21	41	43	20	33	48	28	21	73	70	69	41	21	46	72	54	34	68	50	37	45	48	45	15	75	40	77	2	15	3	31	53	72	41	21	74	70	11	30	24	65	77	1	59	69	67
41	46	65	39	1	28	12	52	44	13	41	32	49	37	77	57	71	4	73	35	20	33	61	14	62	13	16	7	52	51	30	11	46	3	61	2	29	65	43	16	55	58	63	14	22	45	18	62	57	31
65	50	48	77	66	62	77	64	16	16	41	35	74	25	57	58	66	53	4	54	57	34	21	9	65	44	77	50	33	79	25	22	6	15	21	13	75	61	14	57	33	2	5	12	24	15	37	9	25	62
11	53	45	9	2	14	5	29	72	45	43	75	32	55	25	28	72	62	30	56	31	73	53	69	72	67	25	67	26	10	80	65	34	30	42	41	69	9	50	76	21	7	23	45	63	65	29	57	45	71
28	37	30	22	77	67	33	47	50	29	8	66	4	41	65	69	32	73	41	56	17	78	33	11	19	28	42	24	48	79	5	38	1	68	77	4	5	59	72	62	39	38	64	47	57	7	13	57	77	57
7	54	47	18	28	45	21	76	65	28	57	25	50	5	57	21	20	53	55	34	14	68	58	27	22	52	38	29	18	17	17	39	57	41	52	1	11	4	55	50	76	33	36	69	73	66	72	22	12	37
55	4	61	16	24	62	9	54	35	17	32	60	73	28	20	69	9	18	58	48	9	77	3	35	45	30	31	22	69	62	41	49	60	68	47	28	77	9	64	17	80	66	57	65	47	8	33	13	74	53
44	21	22	72	21	2	49	37	12	1	1	21	1	26	1	41	15	9	68	2	12	42	63	57	57	46	66	74	48	54	44	68	14	73	69	66	52	41	30	5	41	68	80	23	6	31	56	12	37	54
7	54	47	18	28	45	21	76	65	28	57	25	50	5	57	21	20	53	55	34	14	68	58	27	22	52	38	29	18	17	17	39	57	41	52	1	11	4	55	50	76	33	36	69	73	66	72	22	12	37
45	15	36	8	44	20	60	33	35	40	17	29	42	31	44	42	6	59	22	45	20	56	47	56	52	58	30	17	41	27	22	15	2	4	26	33	47	17	40	42	27	42	15	21	49	25	52	22	23	54
15	38	8	41	8	11	43	57	3	14	50	62	17	22	27	2	62	56	6	30	6	12	62	8	28	15	23	2	33	59	21	36	4	50	27	39	29	12	27	26	53	59	35	64	23	20	40	53	31	31
9	39	42	46	49	22	2	47	47	60	35	4	37	59	53	6	56	56	57	26	22	35	42	17	44	52	35	54	27	41	21	8	51	64	56	57	63	62	63	19	60	53	15	12	2	53	45	33	42	60
20	14	56	10	25	40	39	29	54	1	6	44	42	13	4	34	3	13	53	19	2	64	22	45	39	3	16	27	28	44	25	9	55	1	26	24	13	54	58	49	58	36	11	4	49	40	22	26	46	24
38	51	60	22	25	54	18	19	20	19	27	32	17	34	28	36	27	54	6	7	52	22	63	62	22	59	43	57	54	62	49	51	41	54	19	36	62	45	36	42	53	52	42	37	47	58	62	14	47	53
35	27	22	14	54	51	29	11	6	43	47	35	26	59	35	4	24	48	11	4	1	43	2	6	46	36	13	30	45	23	13	50	38	38	35	55	40	44	16	11	18	60	61	6	47	14	35	63	47	15
39	26	33	10	11	25	56	57	2	52	50	34	29	35	36	62	2	2	32	9	51	63	10	27	64	15	20	46	63	34	2	56	2	39	24	40	44	29	7	15	48	60	60	38	4	63	50	50	8	14
36	33	33	16	62	30	41	62	58	35	32	42	34	53	63	54	8	22	48	46	18	46	12	25	13	11	17	55	4	62	45	13	48	44	59	7	8	60	9	22	9	8	18	21	62	55	6	12	18	38
23	13	29	14	14	27	61	59	5	22	22	62	13	56	3	15	45	26	47	58	1	36	5	24	29	27	10	26	36	29	52	20	17	20	57	20	18	56	26	54	24	29	2	63	18	53	33	53	12	48
44	21	22	72	21	2	49	37	12	1	1	21	1	26	1	41	15	9	68	2	12	42	63	57	57	46	66	74	48	54	44	68	14	73	69	66	52	41	30	5	41	68	80	23	6	31	56	12	37	54

