n = 50; m = 10;

10	9	56	30	56	15	20	2	23	24	56	6	28	8	9	51	71	69	14	43	57	53	15	36	26	63	35	37	72	38	34	3	73	26	28	15	22	44	8	65	68	13	47	1	37	28	72	7	4	67
69	51	67	16	37	50	8	53	6	3	55	35	45	50	9	14	18	33	28	41	33	42	22	42	53	63	31	3	3	11	38	42	7	26	44	50	55	3	47	45	39	38	69	68	36	41	69	34	56	58
67	41	62	56	47	39	31	30	28	50	68	38	31	15	50	15	32	12	50	23	61	65	45	68	13	61	35	52	43	22	9	70	31	16	63	58	62	64	53	32	57	34	17	59	64	14	23	47	58	12
8	25	69	33	36	45	54	33	55	36	12	50	14	70	45	53	72	70	59	30	72	42	40	6	67	25	18	6	55	49	23	23	36	65	31	16	67	71	72	47	31	32	67	39	59	41	58	28	61	20
40	67	9	14	56	50	25	16	17	8	27	51	58	69	6	69	5	56	7	42	36	23	47	32	54	57	62	64	49	55	8	30	10	7	71	61	71	72	18	42	27	17	39	3	72	59	7	20	72	24
50	6	29	64	57	14	42	20	39	55	15	58	39	73	44	50	58	47	23	69	12	4	68	65	58	22	3	42	9	33	60	57	60	37	38	10	24	41	1	12	39	17	58	57	1	20	58	73	34	12
34	36	33	50	17	65	51	14	42	4	35	15	29	30	46	58	72	11	11	1	63	17	72	56	31	8	26	28	28	20	66	12	58	13	47	45	50	26	16	1	7	52	3	38	43	31	15	43	64	41
39	20	52	58	65	3	9	39	25	66	70	2	49	64	73	33	49	2	56	6	6	39	50	64	27	50	63	72	2	23	9	13	14	22	56	2	18	2	48	58	28	5	6	63	56	12	70	53	8	63
47	32	45	66	38	1	39	20	71	32	64	3	45	14	56	9	60	59	47	63	69	69	61	53	1	27	30	37	6	2	8	40	36	22	24	68	15	20	61	25	7	14	34	39	59	17	33	59	67	16
40	67	9	14	56	50	25	16	17	8	27	51	58	69	6	69	5	56	7	42	36	23	47	32	54	57	62	64	49	55	8	30	10	7	71	61	71	72	18	42	27	17	39	3	72	59	7	20	72	24

